id,student_id,course_id,course_grade
53508,1038,STUDY PROJECT,10
53509,1038,PHARMACOLOGY I,9
53510,1038,MEDICINAL CHEMISTRY I,10
53511,1038,PHARMA FORMUL & BIOPHARM,8
53512,1038,COSMETIC SCIENCE,10
53513,1038,PRACTICE SCHOOL II,10
53514,1038,GENERAL MATHEMATICS II,8
53515,1038,CHEMISTRY LABORATORY,10
53516,1038,GENERAL CHEMISTRY,6
53517,1038,WORKSHOP PRACTICE,9
53518,1038,PRINCIPLES OF MANAGEMENT,8
53519,1038,DISPENSING PHARMACY,8
53520,1038,ANATOMY PHYSIO & HYGIENE,8
53521,1038,PHYSICS LABORATORY,9
53522,1038,PROCESS ENGINEERING,8
53523,1038,INTRO TO GENDER STUDIES,7
53524,1038,INTRODUCTION TO CRITICAL PEDAG,7
53525,1038,PROBABILITY & STATISTICS,7
53526,1038,PHARMACEUTICAL CHEMISTRY,8
53527,1038,BIOLOGICAL CHEMISTRY,8
53528,1038,INSTRU METHODS OF ANAL,8
53529,1038,NEGOTIATION SKILLS AND TECHNIQ,9
53530,1038,SUPPLY CHAIN MANAGEMENT,7
53531,1038,PHARMACOLOGY II,10
53532,1038,MEDICINAL CHEMISTRY II,10
53533,1038,FORENSIC PHARMACY,9
53534,1038,NATURAL DRUGS,7
53535,1038,DESIGN PROJECT,10
53536,1038,DISASTER AND DEVELOPMENT,7
53537,1038,LABORATORY PROJECT,7
53538,1038,PRACTICE SCHOOL I,10
53539,1039,BIOLOGY LABORATORY,9
53540,1039,GENERAL BIOLOGY,7
53541,1039,ENGINEERING GRAPHICS,10
53542,1039,THERMODYNAMICS,8
53543,1039,TECHNICAL REPORT WRITING,8
53544,1039,COMPUTER PROGRAMMING,8
53545,1039,MATHEMATICS I,6
53546,1039,ENVIRONMENTAL STUDIES,7
53547,1039,DYN OF SOCIAL CHANGE,7
53548,1039,ADV COMMUNICATIVE ENG,7
53549,1039,MATHEMATICS III,7
53550,1039,CLASSICAL MECHANICS,8
53551,1039,ELECTROMAGNETIC THEO I,8
53552,1039,OPTICS,7
53553,1039,ELEC MAGNET & OPTICS LAB,10
53554,1039,ELECTRONIC DEVICES,7
53555,1039,DIGITAL DESIGN,8
53556,1039,CONTROL SYSTEMS,8
53557,1039,SIGNALS & SYSTEMS,8
53558,1039,QUANTUM MECHANICS II,7
53559,1039,STATISTICAL MECHANICS,7
53560,1039,COMPUTATIONAL PHYSICS,10
53561,1039,OPERATING SYSTEMS,7
53562,1039,COMMUNICATION SYSTEMS,7
53563,1039,EM FIELDS & MICRO ENGG,7
53564,1039,DIGITAL SIGNAL PROCESS,7
53565,1039,INTERNET OF THINGS,8
53566,1039,COSMOLOGY,9
53567,1039,GROUP THEORY & APPLI,8
53568,1039,THESIS,10
53569,1039,CHEMISTRY LABORATORY,10
53570,1039,GENERAL CHEMISTRY,8
53571,1039,ELECTRICAL SCIENCES,8
53572,1039,MATHEMATICS II,9
53573,1039,PROBABILITY & STATISTICS,6
53574,1039,WORKSHOP PRACTICE,9
53575,1039,PHYSICS LABORATORY,10
53576,1039,MECH OSCILLATIONS & WAVE,10
53577,1039,PRINCIPLES OF ECONOMICS,9
53578,1039,URBAN POLICY AND GOVERNANCE,7
53579,1039,INTRO TO ASTRO & ASTROPH,8
53580,1039,ELECTROMAGNETIC THEO II,8
53581,1039,QUANTUM MECHANICS I,7
53582,1039,MATH METHOD OF PHYSICS,9
53583,1039,MODERN PHYSICS LAB,10
53584,1039,THIN FILM TECHNOLOGY,7
53585,1039,ELECTRICAL MACHINES,7
53586,1039,MICROPROC & INTERFACING,9
53587,1039,MICROELECTRONIC CIRCUITS,7
53588,1039,CONTROL SYSTEMS LABORATORY,9
53589,1039,SOLID STATE PHYSICS,7
53590,1039,ATOMIC & MOLECULAR PHY,7
53591,1039,NUCLEAR & PARTICLE PHY,10
53592,1039,QUANTUM OPTICS,7
53593,1039,OBJECT ORIENTED PROG,6
53594,1039,ANALOG ELECTRONICS,8
53595,1039,COMMUNICATION NETWORKS,7
53596,1039,INFO THEORY & CODING,7
53597,1039,ADVANCED PHYSICS LAB,10
53598,1039,PRACTICE SCHOOL II,10
53599,1039,PRACTICE SCHOOL I,10
53600,1040,BIOLOGY LABORATORY,8
53601,1040,GENERAL BIOLOGY,4
53602,1040,ENGINEERING GRAPHICS,8
53603,1040,TECHNICAL REPORT WRITING,5
53604,1040,GENERAL MATHEMATICS,7
53605,1040,COMPUTER PROGRAMMING,2
53606,1040,GENERAL PHYSICS,5
53607,1040,THERMODYNAMICS,4
53608,1040,GENERAL MATHEMATICS III,5
53609,1040,ENVIRONMENTAL STUDIES,7
53610,1040,PHARMACEUTICAL ANALYSIS,5
53611,1040,MICROBIOLOGY,4
53612,1040,INTRO TO MOLECULAR BIO,4
53613,1040,FUNDA OF FIN AND ACCOUNT,5
53614,1040,BUSS ANAL & VALUATION,8
53615,1040,DERIVATIVES &  RISK MGMT,6
53616,1040,SECUR ANAL & PORTFOL MGT,6
53617,1040,PHYSICAL PHARMACY,5
53618,1040,PHARMACOLOGY I,4
53619,1040,MEDICINAL CHEMISTRY I,5
53620,1040,PHARMA FORMUL & BIOPHARM,6
53621,1040,CULTURAL STUDIES,5
53622,1040,CINEMATIC ART,7
53623,1040,STUDY PROJECT,10
53624,1040,COSMETIC SCIENCE,5
53625,1040,GENERAL MATHEMATICS II,4
53626,1040,CHEMISTRY LABORATORY,10
53627,1040,GENERAL CHEMISTRY,2
53628,1040,PRINCIPLES OF ECONOMICS,2
53629,1040,WORKSHOP PRACTICE,7
53630,1040,DISPENSING PHARMACY,2
53631,1040,ANATOMY PHYSIO & HYGIENE,4
53632,1040,PHYSICS LABORATORY,8
53633,1040,PROCESS ENGINEERING,5
53634,1040,PROBABILITY & STATISTICS,5
53635,1040,PHARMACEUTICAL CHEMISTRY,5
53636,1040,BIOLOGICAL CHEMISTRY,4
53637,1040,INSTRU METHODS OF ANAL,6
53638,1040,PUBLIC ADMINISTRATION,7
53639,1040,SUPPLY CHAIN MANAGEMENT,7
53640,1040,PHARMACOLOGY II,7
53641,1040,MEDICINAL CHEMISTRY II,7
53642,1040,FORENSIC PHARMACY,7
53643,1040,NATURAL DRUGS,5
53644,1040,BIOPHARMACEUTICS,6
53645,1040,PATHOPHYSIOLOGY,7
53646,1040,PRACTICE SCHOOL II,10
53647,1040,PRACTICE SCHOOL I,10
53648,1041,BIOLOGY LABORATORY,8
53649,1041,GENERAL BIOLOGY,4
53650,1041,ENGINEERING GRAPHICS,4
53651,1041,TECHNICAL REPORT WRITING,5
53652,1041,COMPUTER PROGRAMMING,7
53653,1041,MATHEMATICS I,4
53654,1041,MECH OSCILLATIONS & WAVE,4
53655,1041,THERMODYNAMICS,4
53656,1041,MATHEMATICS III,4
53657,1041,PHARMACEUTICAL ANALYSIS,4
53658,1041,MICROBIOLOGY,4
53659,1041,INTRO TO MOLECULAR BIO,4
53660,1041,DERIVATIVES &  RISK MGMT,8
53661,1041,SECUR ANAL & PORTFOL MGT,9
53662,1041,FINANCIAL MANAGEMENT,7
53663,1041,PHYSICAL PHARMACY,5
53664,1041,PHARMACOLOGY I,4
53665,1041,MEDICINAL CHEMISTRY I,5
53666,1041,PHARMA FORMUL & BIOPHARM,6
53667,1041,COSMETIC SCIENCE,7
53668,1041,EFFECTIVE PUBLIC SPEAK,5
53669,1041,INTRO TO ANTHROPOLOGY,5
53670,1041,STUDY PROJECT,8
53671,1041,DESIGN PROJECT,8
53672,1041,CHEMISTRY LABORATORY,10
53673,1041,GENERAL CHEMISTRY,5
53674,1041,PRINCIPLES OF ECONOMICS,4
53675,1041,MATHEMATICS II,4
53676,1041,WORKSHOP PRACTICE,7
53677,1041,DISPENSING PHARMACY,2
53678,1041,ANATOMY PHYSIO & HYGIENE,2
53679,1041,PHYSICS LABORATORY,7
53680,1041,PROCESS ENGINEERING,6
53681,1041,ENVIRONMENTAL STUDIES,7
53682,1041,FUNDA OF FIN AND ACCOUNT,5
53683,1041,PROBABILITY & STATISTICS,4
53684,1041,PHARMACEUTICAL CHEMISTRY,5
53685,1041,BIOLOGICAL CHEMISTRY,5
53686,1041,INSTRU METHODS OF ANAL,4
53687,1041,COMPUTER PROGRAMMING,6
53688,1041,MARKETING RESEARCH,7
53689,1041,CREATIVE WRITING,7
53690,1041,PHARMACOLOGY II,7
53691,1041,MEDICINAL CHEMISTRY II,7
53692,1041,FORENSIC PHARMACY,7
53693,1041,NATURAL DRUGS,7
53694,1041,BIOPHARMACEUTICS,7
53695,1041,PRACTICE SCHOOL II,10
53696,1041,PRACTICE SCHOOL I,10
53697,1042,BIOLOGY LABORATORY,10
53698,1042,GENERAL BIOLOGY,7
53699,1042,ENGINEERING GRAPHICS,10
53700,1042,TECHNICAL REPORT WRITING,8
53701,1042,GENERAL MATHEMATICS,10
53702,1042,COMPUTER PROGRAMMING,6
53703,1042,GENERAL PHYSICS,10
53704,1042,THERMODYNAMICS,8
53705,1042,GENERAL MATHEMATICS III,10
53706,1042,ENVIRONMENTAL STUDIES,7
53707,1042,FUNDA OF FIN AND ACCOUNT,7
53708,1042,INTRO TO GLOBALIZATION,9
53709,1042,PHARMACEUTICAL ANALYSIS,9
53710,1042,MICROBIOLOGY,6
53711,1042,INTRO TO MOLECULAR BIO,6
53712,1042,MECHANICS OF SOLIDS,10
53713,1042,PUBLIC POLICY,10
53714,1042,DISASTER AND DEVELOPMENT,9
53715,1042,PHYSICAL PHARMACY,9
53716,1042,STUDY PROJECT,10
53717,1042,PHARMACOLOGY I,9
53718,1042,MEDICINAL CHEMISTRY I,10
53719,1042,PHARMA FORMUL & BIOPHARM,8
53720,1042,THESIS,10
53721,1042,GENERAL MATHEMATICS II,9
53722,1042,CHEMISTRY LABORATORY,10
53723,1042,GENERAL CHEMISTRY,8
53724,1042,PRINCIPLES OF ECONOMICS,8
53725,1042,WORKSHOP PRACTICE,9
53726,1042,DISPENSING PHARMACY,8
53727,1042,ANATOMY PHYSIO & HYGIENE,7
53728,1042,PHYSICS LABORATORY,10
53729,1042,PROCESS ENGINEERING,8
53730,1042,DEVELOPMENT THEORIES,9
53731,1042,PHILOSOPHY OF NAGARJUNA,7
53732,1042,PROBABILITY & STATISTICS,8
53733,1042,PHARMACEUTICAL CHEMISTRY,10
53734,1042,BIOLOGICAL CHEMISTRY,9
53735,1042,INSTRU METHODS OF ANAL,8
53736,1042,PUBLIC ADMINISTRATION,10
53737,1042,INTRO TO DEV STUDIES,10
53738,1042,PHARMACOLOGY II,8
53739,1042,MEDICINAL CHEMISTRY II,9
53740,1042,FORENSIC PHARMACY,10
53741,1042,NATURAL DRUGS,9
53742,1042,DESIGN PROJECT,10
53743,1042,PHARMA MANG & QUAL CONTR,10
53744,1042,OBJECT ORIENTED PROG,7
53745,1042,DESIGN PROJECT,10
53746,1042,PRACTICE SCHOOL I,10
53747,1043,BIOLOGY LABORATORY,10
53748,1043,GENERAL BIOLOGY,8
53749,1043,ENGINEERING GRAPHICS,10
53750,1043,THERMODYNAMICS,6
53751,1043,TECHNICAL REPORT WRITING,7
53752,1043,COMPUTER PROGRAMMING,8
53753,1043,MATHEMATICS I,6
53754,1043,ENVIRONMENTAL STUDIES,7
53755,1043,CINEMATIC ADAPTATION,8
53756,1043,MATHEMATICS III,7
53757,1043,CLASSICAL MECHANICS,7
53758,1043,ELECTROMAGNETIC THEO I,8
53759,1043,OPTICS,6
53760,1043,ELEC MAGNET & OPTICS LAB,10
53761,1043,MECHANICS OF SOLIDS,6
53762,1043,FLUID MECHANICS,5
53763,1043,MATERIALS SCIENCE AND ENGG.,8
53764,1043,APPLIED THERMODYNAMICS,6
53765,1043,ROCKET & SPACECRAFT PROP,8
53766,1043,QUANTUM MECHANICS II,8
53767,1043,STATISTICAL MECHANICS,8
53768,1043,COMPUTATIONAL PHYSICS,8
53769,1043,DESIGN OF MACHINE ELEMENTS,8
53770,1043,ADVANCED MANUFACTURING PROCESS,6
53771,1043,MANUFACTURING MANAGEMENT,6
53772,1043,"ENGINES, MOTORS, AND MOBILITY",6
53773,1043,SUPPLY CHAIN MANAGEMENT,7
53774,1043,STUDY PROJECT,10
53775,1043,GEN THEO OF REL & COSMO,10
53776,1043,GROUP THEORY & APPLI,9
53777,1043,PRACTICE SCHOOL II,10
53778,1043,CHEMISTRY LABORATORY,10
53779,1043,GENERAL CHEMISTRY,8
53780,1043,ELECTRICAL SCIENCES,6
53781,1043,MATHEMATICS II,8
53782,1043,PROBABILITY & STATISTICS,6
53783,1043,WORKSHOP PRACTICE,10
53784,1043,PHYSICS LABORATORY,10
53785,1043,MECH OSCILLATIONS & WAVE,8
53786,1043,PRINCIPLES OF ECONOMICS,8
53787,1043,CONTEMPORARY INDIA,8
53788,1043,POST COLONIAL LITERATURE,7
53789,1043,INTRO TO ASTRO & ASTROPH,7
53790,1043,ELECTROMAGNETIC THEO II,8
53791,1043,QUANTUM MECHANICS I,7
53792,1043,MATH METHOD OF PHYSICS,9
53793,1043,MODERN PHYSICS LAB,10
53794,1043,ADVANCED MECHANICS OF SOLIDS,8
53795,1043,MANUFACTURING PROCESSES,8
53796,1043,HEAT TRANSFER,7
53797,1043,MECHANISMS AND MACHINES,7
53798,1043,SOLID STATE PHYSICS,7
53799,1043,ATOMIC & MOLECULAR PHY,10
53800,1043,NUCLEAR & PARTICLE PHY,10
53801,1043,ADVANCED PHYSICS LAB,9
53802,1043,OBJECT ORIENTED PROG,6
53803,1043,PROJECT APPRAISAL,7
53804,1043,COMPUTER-AIDED DESIGN,7
53805,1043,VIBRATIONS AND CONTROL,7
53806,1043,ENGINEERING OPTIMIZATION,5
53807,1043,PRIMEMOVERS & FLUID MACH,7
53808,1043,ENERGY MANAGEMENT,7
53809,1043,DESIGN PROJECT,10
53810,1043,PRACTICE SCHOOL II,10
53811,1043,PRACTICE SCHOOL I,10
53812,1044,BIOLOGY LABORATORY,10
53813,1044,GENERAL BIOLOGY,9
53814,1044,ENGINEERING GRAPHICS,8
53815,1044,TECHNICAL REPORT WRITING,8
53816,1044,GENERAL MATHEMATICS,7
53817,1044,COMPUTER PROGRAMMING,4
53818,1044,GENERAL PHYSICS,8
53819,1044,THERMODYNAMICS,6
53820,1044,GENERAL MATHEMATICS III,7
53821,1044,ENVIRONMENTAL STUDIES,7
53822,1044,INTRODUCTORY PHILOSOPHY,7
53823,1044,ADV COMMUNICATIVE ENG,7
53824,1044,PHARMACEUTICAL ANALYSIS,8
53825,1044,MICROBIOLOGY,9
53826,1044,INTRO TO MOLECULAR BIO,9
53827,1044,GENOMICS,10
53828,1044,PHYSICAL PHARMACY,9
53829,1044,STUDY PROJECT,10
53830,1044,PHARMACOLOGY I,10
53831,1044,MEDICINAL CHEMISTRY I,10
53832,1044,PHARMA FORMUL & BIOPHARM,9
53833,1044,PATHOPHYSIOLOGY,10
53834,1044,THESIS,10
53835,1044,GENERAL MATHEMATICS II,6
53836,1044,CHEMISTRY LABORATORY,10
53837,1044,GENERAL CHEMISTRY,5
53838,1044,WORKSHOP PRACTICE,8
53839,1044,PRINCIPLES OF MANAGEMENT,6
53840,1044,DISPENSING PHARMACY,8
53841,1044,ANATOMY PHYSIO & HYGIENE,8
53842,1044,PHYSICS LABORATORY,8
53843,1044,BIOPHYSICS,10
53844,1044,PROCESS ENGINEERING,9
53845,1044,INTRODUCTION TO CRITICAL PEDAG,7
53846,1044,PROBABILITY & STATISTICS,5
53847,1044,PHARMACEUTICAL CHEMISTRY,8
53848,1044,BIOLOGICAL CHEMISTRY,10
53849,1044,INSTRU METHODS OF ANAL,9
53850,1044,NANOBIOTECHNOLOGY,10
53851,1044,PHARMACOLOGY II,10
53852,1044,MEDICINAL CHEMISTRY II,9
53853,1044,FORENSIC PHARMACY,10
53854,1044,NATURAL DRUGS,9
53855,1044,DESIGN PROJECT,10
53856,1044,BIOPHARMACEUTICS,10
53857,1044,LABORATORY PROJECT,10
53858,1044,SPECIAL PROJECT,10
53859,1045,BIOLOGY LABORATORY,9
53860,1045,GENERAL BIOLOGY,7
53861,1045,ENGINEERING GRAPHICS,6
53862,1045,TECHNICAL REPORT WRITING,8
53863,1045,GENERAL MATHEMATICS,8
53864,1045,COMPUTER PROGRAMMING,7
53865,1045,GENERAL PHYSICS,6
53866,1045,THERMODYNAMICS,6
53867,1045,GENERAL MATHEMATICS III,5
53868,1045,ENVIRONMENTAL STUDIES,7
53869,1045,FUNDA OF FIN AND ACCOUNT,5
53870,1045,CULTURAL STUDIES,6
53871,1045,PHARMACEUTICAL ANALYSIS,2
53872,1045,MICROBIOLOGY,4
53873,1045,INTRO TO MOLECULAR BIO,2
53874,1045,LOGIC IN COMPUTER SC,6
53875,1045,INTERNATIONAL BUSINESS,5
53876,1045,RESOURCES & ENVIR ECON,6
53877,1045,PHYSICAL PHARMACY,5
53878,1045,PHARMACOLOGY I,4
53879,1045,MEDICINAL CHEMISTRY I,4
53880,1045,PHARMA FORMUL & BIOPHARM,5
53881,1045,COSMETIC SCIENCE,6
53882,1045,BLOCKCHAIN TECHNOLOGY,6
53883,1045,DATA STRUCTURES & ALGO,6
53884,1045,SEL TOPICS FROM COMP SC,5
53885,1045,STUDY PROJECT,8
53886,1045,PATHOPHYSIOLOGY,2
53887,1045,PRACTICE SCHOOL II,10
53888,1045,GENERAL MATHEMATICS II,7
53889,1045,CHEMISTRY LABORATORY,7
53890,1045,GENERAL CHEMISTRY,7
53891,1045,PRINCIPLES OF ECONOMICS,7
53892,1045,WORKSHOP PRACTICE,7
53893,1045,DISPENSING PHARMACY,7
53894,1045,ANATOMY PHYSIO & HYGIENE,7
53895,1045,PHYSICS LABORATORY,7
53896,1045,GENERAL MATHEMATICS II,4
53897,1045,CHEMISTRY LABORATORY,7
53898,1045,GENERAL CHEMISTRY,5
53899,1045,PRINCIPLES OF ECONOMICS,7
53900,1045,WORKSHOP PRACTICE,7
53901,1045,DISPENSING PHARMACY,4
53902,1045,ANATOMY PHYSIO & HYGIENE,6
53903,1045,PHYSICS LABORATORY,6
53904,1045,PROCESS ENGINEERING,7
53905,1045,CRIME AND NEW MEDIA,7
53906,1045,CINEMATIC ADAPTATION,8
53907,1045,PROBABILITY & STATISTICS,7
53908,1045,DISCRETE MATHEMATICS,7
53909,1045,PHARMACEUTICAL CHEMISTRY,4
53910,1045,BIOLOGICAL CHEMISTRY,7
53911,1045,INSTRU METHODS OF ANAL,7
53912,1045,OBJECT ORIENTED PROG,6
53913,1045,DATA MINING,6
53914,1045,PHARMACOLOGY II,4
53915,1045,MEDICINAL CHEMISTRY II,4
53916,1045,FORENSIC PHARMACY,5
53917,1045,NATURAL DRUGS,5
53918,1045,BIOPHARMACEUTICS,5
53919,1045,PRACTICE SCHOOL I,10
53920,1046,BIOLOGY LABORATORY,9
53921,1046,GENERAL BIOLOGY,7
53922,1046,ENGINEERING GRAPHICS,9
53923,1046,THERMODYNAMICS,4
53924,1046,TECHNICAL REPORT WRITING,7
53925,1046,COMPUTER PROGRAMMING,8
53926,1046,MATHEMATICS I,4
53927,1046,ENVIRONMENTAL STUDIES,7
53928,1046,CINEMATIC ADAPTATION,8
53929,1046,LOCAL GOVERNANCE AND PARTICIPA,7
53930,1046,MATHEMATICS III,5
53931,1046,CLASSICAL MECHANICS,4
53932,1046,ELECTROMAGNETIC THEO I,5
53933,1046,OPTICS,5
53934,1046,ELEC MAGNET & OPTICS LAB,9
53935,1046,MECHANICS OF SOLIDS,8
53936,1046,FLUID MECHANICS,7
53937,1046,MATERIALS SCIENCE AND ENGG.,5
53938,1046,APPLIED THERMODYNAMICS,6
53939,1046,ROCKET & SPACECRAFT PROP,8
53940,1046,QUANTUM MECHANICS II,4
53941,1046,STATISTICAL MECHANICS,4
53942,1046,COMPUTATIONAL PHYSICS,6
53943,1046,ARTIFICIAL INTELLIGENCE FOR RO,6
53944,1046,COSMOLOGY,7
53945,1046,DESIGN OF MACHINE ELEMENTS,5
53946,1046,ADVANCED MANUFACTURING PROCESS,6
53947,1046,MANUFACTURING MANAGEMENT,6
53948,1046,"ENGINES, MOTORS, AND MOBILITY",4
53949,1046,LEAN MANUFACTURING,7
53950,1046,LASER SCIENCE & TECHNOLOGY,6
53951,1046,GROUP THEORY & APPLI,6
53952,1046,PRACTICE SCHOOL II,10
53953,1046,CHEMISTRY LABORATORY,10
53954,1046,GENERAL CHEMISTRY,5
53955,1046,ELECTRICAL SCIENCES,4
53956,1046,MATHEMATICS II,6
53957,1046,PROBABILITY & STATISTICS,6
53958,1046,WORKSHOP PRACTICE,8
53959,1046,PHYSICS LABORATORY,10
53960,1046,MECH OSCILLATIONS & WAVE,5
53961,1046,OBJECT ORIENTED PROG,7
53962,1046,PRINCIPLES OF ECONOMICS,7
53963,1046,INTRO TO MASS COMM,7
53964,1046,ELECTROMAGNETIC THEO II,6
53965,1046,QUANTUM MECHANICS I,2
53966,1046,MATH METHOD OF PHYSICS,6
53967,1046,MODERN PHYSICS LAB,9
53968,1046,ADVANCED MECHANICS OF SOLIDS,5
53969,1046,MANUFACTURING PROCESSES,7
53970,1046,HEAT TRANSFER,6
53971,1046,MECHANISMS AND MACHINES,4
53972,1046,SOLID STATE PHYSICS,5
53973,1046,ATOMIC & MOLECULAR PHY,6
53974,1046,NUCLEAR & PARTICLE PHY,5
53975,1046,ADVANCED PHYSICS LAB,9
53976,1046,DATA MINING,6
53977,1046,DISCRETE MATHEMATICS,5
53978,1046,COMPUTER-AIDED DESIGN,4
53979,1046,VIBRATIONS AND CONTROL,6
53980,1046,ENGINEERING OPTIMIZATION,5
53981,1046,PRIMEMOVERS & FLUID MACH,5
53982,1046,THIN FILM TECHNOLOGY,8
53983,1046,QUANTUM OPTICS,7
53984,1046,PRACTICE SCHOOL II,10
53985,1046,PRACTICE SCHOOL I,9
53986,1046,MACHINE LEARNING,7
53987,1046,OPERATING SYSTEMS,9
53988,1046,PRECISION ENGINEERING,10
53989,1047,BIOLOGY LABORATORY,10
53990,1047,GENERAL BIOLOGY,10
53991,1047,ENGINEERING GRAPHICS,10
53992,1047,THERMODYNAMICS,8
53993,1047,TECHNICAL REPORT WRITING,10
53994,1047,COMPUTER PROGRAMMING,10
53995,1047,MATHEMATICS I,7
53996,1047,ENVIRONMENTAL STUDIES,7
53997,1047,SRIMAD BHAGAVAD GITA,9
53998,1047,ADV COMMUNICATIVE ENG,9
53999,1047,MATHEMATICS III,5
54000,1047,CLASSICAL MECHANICS,8
54001,1047,ELECTROMAGNETIC THEO I,8
54002,1047,OPTICS,7
54003,1047,ELEC MAGNET & OPTICS LAB,10
54004,1047,OBJECT ORIENTED PROG,8
54005,1047,LOGIC IN COMPUTER SC,7
54006,1047,DIGITAL DESIGN,9
54007,1047,DISCR STRUC FOR COMP SCI,8
54008,1047,QUANTUM MECHANICS II,9
54009,1047,STATISTICAL MECHANICS,9
54010,1047,COMPUTATIONAL PHYSICS,10
54011,1047,PRINCIPLES OF PROGG LANG,10
54012,1047,COMPUTER ARCHITECTURE,8
54013,1047,THEORY OF COMPUTATION,7
54014,1047,LABORATORY PROJECT,10
54015,1047,OPERATING SYSTEMS,8
54016,1047,BUSINESS COMMUNICATION,9
54017,1047,LASER SCIENCE & TECHNOLOGY,10
54018,1047,DESIGN PROJECT,10
54019,1047,PRACTICE SCHOOL II,10
54020,1047,CHEMISTRY LABORATORY,10
54021,1047,GENERAL CHEMISTRY,7
54022,1047,ELECTRICAL SCIENCES,7
54023,1047,MATHEMATICS II,6
54024,1047,PROBABILITY & STATISTICS,9
54025,1047,WORKSHOP PRACTICE,9
54026,1047,PHYSICS LABORATORY,10
54027,1047,MECH OSCILLATIONS & WAVE,7
54028,1047,MACHINE LEARNING,7
54029,1047,PRINCIPLES OF ECONOMICS,10
54030,1047,COMPUTER GRAPHICS,7
54031,1047,INTRO TO ASTRO & ASTROPH,8
54032,1047,ELECTROMAGNETIC THEO II,8
54033,1047,QUANTUM MECHANICS I,6
54034,1047,MATH METHOD OF PHYSICS,8
54035,1047,MODERN PHYSICS LAB,10
54036,1047,DATA STRUCTURES & ALGO,7
54037,1047,DATABASE SYSTEMS,9
54038,1047,MICROPROC & INTERFACING,9
54039,1047,SOLID STATE PHYSICS,7
54040,1047,ATOMIC & MOLECULAR PHY,7
54041,1047,NUCLEAR & PARTICLE PHY,10
54042,1047,ADVANCED PHYSICS LAB,9
54043,1047,COMPUTER NETWORKS,8
54044,1047,COMPILER CONSTRUCTION,8
54045,1047,DESIGN & ANAL OF ALGO,9
54046,1047,DESIGN PROJECT,10
54047,1047,ARTIFICIAL INTELLIGENCE,10
54048,1047,LABORATORY PROJECT,9
54049,1047,THIN FILM TECHNOLOGY,6
54050,1047,PRACTICE SCHOOL II,10
54051,1047,PRACTICE SCHOOL I,10
54052,1048,BIOLOGY LABORATORY,10
54053,1048,GENERAL BIOLOGY,10
54054,1048,ENGINEERING GRAPHICS,8
54055,1048,TECHNICAL REPORT WRITING,8
54056,1048,COMPUTER PROGRAMMING,5
54057,1048,MATHEMATICS I,5
54058,1048,MECH OSCILLATIONS & WAVE,6
54059,1048,THERMODYNAMICS,7
54060,1048,ENVIRONMENTAL STUDIES,7
54061,1048,POP LITER & CULT S ASIA,10
54062,1048,ADV COMMUNICATIVE ENG,8
54063,1048,MATHEMATICS III,5
54064,1048,PHARMACEUTICAL ANALYSIS,10
54065,1048,MICROBIOLOGY,10
54066,1048,INTRO TO MOLECULAR BIO,10
54067,1048,INTEGRATED BIOLOGY,10
54068,1048,GENOMICS,10
54069,1048,PHYSICAL PHARMACY,9
54070,1048,STUDY PROJECT,10
54071,1048,PHARMACOLOGY I,10
54072,1048,MEDICINAL CHEMISTRY I,10
54073,1048,PHARMA FORMUL & BIOPHARM,10
54074,1048,PATHOPHYSIOLOGY,10
54075,1048,THESIS,10
54076,1048,CHEMISTRY LABORATORY,10
54077,1048,GENERAL CHEMISTRY,7
54078,1048,MATHEMATICS II,6
54079,1048,WORKSHOP PRACTICE,9
54080,1048,PRINCIPLES OF MANAGEMENT,8
54081,1048,DISPENSING PHARMACY,10
54082,1048,ANATOMY PHYSIO & HYGIENE,10
54083,1048,PHYSICS LABORATORY,10
54084,1048,BIOPHYSICS,10
54085,1048,PROCESS ENGINEERING,10
54086,1048,INTRO TO MASS COMM,7
54087,1048,PROBABILITY & STATISTICS,8
54088,1048,PHARMACEUTICAL CHEMISTRY,10
54089,1048,BIOLOGICAL CHEMISTRY,10
54090,1048,INSTRU METHODS OF ANAL,10
54091,1048,NANOBIOTECHNOLOGY,8
54092,1048,PHARMACOLOGY II,10
54093,1048,MEDICINAL CHEMISTRY II,9
54094,1048,FORENSIC PHARMACY,10
54095,1048,NATURAL DRUGS,10
54096,1048,DESIGN PROJECT,10
54097,1048,BIOPHARMACEUTICS,10
54098,1048,ECOLOGY & ENVIRON SCI,10
54099,1048,ENZYMOLOGY,10
54100,1048,BIOPROCESS TECHNOLOGY,10
54101,1048,CASTE AND GENDER IN INDIA,9
54102,1048,PRACTICE SCHOOL I,10
54103,1049,BIOLOGY LABORATORY,8
54104,1049,GENERAL BIOLOGY,4
54105,1049,ENGINEERING GRAPHICS,7
54106,1049,TECHNICAL REPORT WRITING,7
54107,1049,GENERAL MATHEMATICS,9
54108,1049,COMPUTER PROGRAMMING,2
54109,1049,GENERAL PHYSICS,7
54110,1049,THERMODYNAMICS,4
54111,1049,GENERAL MATHEMATICS III,6
54112,1049,ENVIRONMENTAL STUDIES,7
54113,1049,CULTURAL STUDIES,5
54114,1049,LOCAL GOVERNANCE AND PARTICIPA,5
54115,1049,PHARMACEUTICAL ANALYSIS,2
54116,1049,MICROBIOLOGY,2
54117,1049,INTRO TO MOLECULAR BIO,2
54118,1049,BUSS ANAL & VALUATION,7
54119,1049,SECUR ANAL & PORTFOL MGT,6
